# ATLAS-CONF-2016-112, ATLAS-CONF-2018-004 for WH
# ATLAS-CONF-2020-027
# 08/2020
# Luminosity 139
##################
# Name Definition weights mu -err_mu +err_mu
# weights are given as |ggH fraction, VBF fraction, WH fraction, ZH fraction|
##################
CATEGORIES ggH13 VBF13 WH13 ZH13
MEASUREMENT ggF |1. 0. 0. 0.| 1.08 -0.18 0.19
MEASUREMENT VBF |0. 1. 0. 0.| 0.60 -0.34 0.36
MEASUREMENT WH |0. 0. 1. 0.| 3.2 -4.2 4.4
##################
