##################
# arXiv: 1804.02716
##################
# Name Definition weights mu -err_mu +err_mu
# weights are given as |ggH fraction, ttH fraction, VBF fraction, VH fraction|
##################
CATEGORIES ggH13 ttH13 VBF13 VH13
MEASUREMENT ggH |1. 0. 0. 0.| 1.1 -0.18 0.2
MEASUREMENT VBF |0. 0. 1. 0.| 0.8 -0.5 0.6
MEASUREMENT ttH |0. 1. 0. 0.| 2.2 -0.8 0.9
MEASUREMENT VH |0. 0. 0. 1.| 2.4 -1. 1.1
##################
