# CERN-PH-EP-2012-369, fig. 4a
# observed 95% exclusion limits on sig(e^+ e^- -> H^+ H^-)*BR(H+ -> tau nu)^2 for sqrt(s) = 183-209 GeV
# mH+[GeV] | sig*BR*BR_95%
43.0    0.06545
43.5    0.06545
44.0    0.06397
44.5    0.05931
45.0    0.05527
45.5    0.05416
46.0    0.05416
46.5    0.05416
47.0    0.05416
47.5    0.05453
48.0    0.05379
48.5    0.05343
49.0    0.05201
49.5    0.04545
50.0    0.04109
50.5    0.04072
51.0    0.04036
51.5    0.04072
52.0    0.04036
52.5    0.0389
53.0    0.03672
53.5    0.03635
54.0    0.03707
54.5    0.03707
55.0    0.03707
55.5    0.03707
56.0    0.03672
56.5    0.03744
57.0    0.03853
57.5    0.03744
58.0    0.03598
58.5    0.03598
59.0    0.03526
59.5    0.03271
60.0    0.03271
60.5    0.03417
61.0    0.03635
61.5    0.03526
62.0    0.03417
62.5    0.03454
63.0    0.03489
63.5    0.03454
64.0    0.03454
64.5    0.03344
65.0    0.03344
65.5    0.03454
66.0    0.03489
66.5    0.03489
67.0    0.03454
67.5    0.03417
68.0    0.03417
68.5    0.0338
69.0    0.03234
69.5    0.03198
70.0    0.03125
70.5    0.03162
71.0    0.03125
71.5    0.03052
72.0    0.0298
72.5    0.02871
73.0    0.02906
73.5    0.02871
74.0    0.02871
74.5    0.02906
75.0    0.0298
75.5    0.0298
76.0    0.0298
76.5    0.02906
77.0    0.02871
77.5    0.02834
78.0    0.02834
78.5    0.02906
79.0    0.03052
79.5    0.02906
80.0    0.02834
80.5    0.02871
81.0    0.03016
81.5    0.03125
82.0    0.03234
82.5    0.03271
83.0    0.03234
83.5    0.03308
84.0    0.03417
84.5    0.03454
85.0    0.03454
85.5    0.03454
86.0    0.03489
86.5    0.03598
87.0    0.03707
87.5    0.03672
88.0    0.03635
88.5    0.03489
89.0    0.03489
89.5    0.03489
90.0    0.03489
90.5    0.03598
91.0    0.03635
91.5    0.03635
92.0    0.03598
92.5    0.03781
93.0    0.03927
93.5    0.03999
94.0    0.04072
94.5    0.04255
95.0    0.04473
