#### log10(omega_b) integral_value
-6.602059991327963 -6.850928622942233
-6.596449764290420 -6.844469903994666
-6.590839537252878 -6.838011188304793
-6.585229310215334 -6.831552475908226
-6.579619083177792 -6.825093766840959
-6.574008856140249 -6.818635061139375
-6.568398629102707 -6.812176358840243
-6.562788402065165 -6.805717659980730
-6.557178175027621 -6.799258964598402
-6.551567947990079 -6.792800272731228
-6.545957720952536 -6.786341584417582
-6.540347493914994 -6.779882899696255
-6.534737266877451 -6.773424218606449
-6.529127039839908 -6.766965541187786
-6.523516812802366 -6.760506867480320
-6.517906585764823 -6.754048197524526
-6.512296358727281 -6.747589531361316
-6.506686131689738 -6.741130869032041
-6.501075904652195 -6.734672210578496
-6.495465677614653 -6.728213556042919
-6.489855450577110 -6.721754905468004
-6.484245223539568 -6.715296258896904
-6.478634996502024 -6.708837616373224
-6.473024769464482 -6.702378977941050
-6.467414542426940 -6.695920343644928
-6.461804315389397 -6.689461713529883
-6.456194088351855 -6.683003087641426
-6.450583861314311 -6.676544466025548
-6.444973634276769 -6.670085848728736
-6.439363407239227 -6.663627235797971
-6.433753180201684 -6.657168627280740
-6.428142953164142 -6.650710023225031
-6.422532726126598 -6.644251423679348
-6.416922499089056 -6.637792828692714
-6.411312272051513 -6.631334238314669
-6.405702045013971 -6.624875652595290
-6.400091817976429 -6.618417071585180
-6.394481590938885 -6.611958495335489
-6.388871363901343 -6.605499923897904
-6.383261136863800 -6.599041357324674
-6.377650909826258 -6.592582795668593
-6.372040682788715 -6.586124238983022
-6.366430455751172 -6.579665687321895
-6.360820228713630 -6.573207140739712
-6.355210001676087 -6.566748599291562
-6.349599774638545 -6.560290063033111
-6.343989547601002 -6.553831532020623
-6.338379320563459 -6.547373006310961
-6.332769093525917 -6.540914485961588
-6.327158866488374 -6.534455971030583
-6.321548639450832 -6.527997461576641
-6.315938412413288 -6.521538957659076
-6.310328185375746 -6.515080459337840
-6.304717958338204 -6.508621966673514
-6.299107731300661 -6.502163479727329
-6.293497504263119 -6.495704998561163
-6.287887277225575 -6.489246523237548
-6.282277050188033 -6.482788053819684
-6.276666823150491 -6.476329590371439
-6.271056596112948 -6.469871132957359
-6.265446369075406 -6.463412681642674
-6.259836142037862 -6.456954236493304
-6.254225915000320 -6.450495797575869
-6.248615687962777 -6.444037364957699
-6.243005460925235 -6.437578938706828
-6.237395233887693 -6.431120518892016
-6.231785006850149 -6.424662105582751
-6.226174779812607 -6.418203698849256
-6.220564552775064 -6.411745298762495
-6.214954325737522 -6.405286905394185
-6.209344098699979 -6.398828518816797
-6.203733871662436 -6.392370139103575
-6.198123644624894 -6.385911766328534
-6.192513417587351 -6.379453400566466
-6.186903190549809 -6.372995041892962
-6.181292963512266 -6.366536690384404
-6.175682736474723 -6.360078346117984
-6.170072509437181 -6.353620009171706
-6.164462282399638 -6.347161679624404
-6.158852055362096 -6.340703357555733
-6.153241828324552 -6.334245043046200
-6.147631601287010 -6.327786736177147
-6.142021374249468 -6.321328437030786
-6.136411147211925 -6.314870145690188
-6.130800920174383 -6.308411862239302
-6.125190693136839 -6.301953586762959
-6.119580466099297 -6.295495319346887
-6.113970239061755 -6.289037060077710
-6.108360012024212 -6.282578809042974
-6.102749784986670 -6.276120566331133
