-4.47214	-1.41421	-13.	400.	1.06388
-3.97523	-1.41421	-13.	400.	0.637309
-3.47833	-1.41421	-13.	400.	0.210736
-2.98142	-1.41421	-13.	400.	0.114225
-2.48452	-1.41421	-13.	400.	0.0177143
-1.98762	-1.41421	-13.	400.	0.00902044
-1.49071	-1.41421	-13.	400.	0.000326584
-0.993808	-1.41421	-13.	400.	0.000163363
-0.496904	-1.41421	-13.	400.	1.42156e-7
0	-1.41421	-13.	400.	0
0.496904	-1.41421	-13.	400.	1.42109e-7
0.993808	-1.41421	-13.	400.	0.000163672
1.49071	-1.41421	-13.	400.	0.000327203
1.98762	-1.41421	-13.	400.	0.00900769
2.48452	-1.41421	-13.	400.	0.0176882
2.98142	-1.41421	-13.	400.	0.115028
3.47833	-1.41421	-13.	400.	0.212368
3.97523	-1.41421	-13.	400.	0.636872
4.47214	-1.41421	-13.	400.	1.06138
-4.47214	-0.942809	-13.	400.	3.28361
-3.97523	-0.942809	-13.	400.	2.29553
-3.47833	-0.942809	-13.	400.	1.30745
-2.98142	-0.942809	-13.	400.	0.758135
-2.48452	-0.942809	-13.	400.	0.208817
-1.98762	-0.942809	-13.	400.	0.106983
-1.49071	-0.942809	-13.	400.	0.00514982
-0.993808	-0.942809	-13.	400.	0.00257537
-0.496904	-0.942809	-13.	400.	9.26453e-7
0	-0.942809	-13.	400.	0
0.496904	-0.942809	-13.	400.	9.27163e-7
0.993808	-0.942809	-13.	400.	0.00257569
1.49071	-0.942809	-13.	400.	0.00515045
1.98762	-0.942809	-13.	400.	0.107378
2.48452	-0.942809	-13.	400.	0.209606
2.98142	-0.942809	-13.	400.	0.755946
3.47833	-0.942809	-13.	400.	1.30229
3.97523	-0.942809	-13.	400.	2.28863
4.47214	-0.942809	-13.	400.	3.27498
-4.47214	-0.471405	-13.	400.	5.22397
-3.97523	-0.471405	-13.	400.	4.57699
-3.47833	-0.471405	-13.	400.	3.93002
-2.98142	-0.471405	-13.	400.	3.23761
-2.48452	-0.471405	-13.	400.	2.54521
-1.98762	-0.471405	-13.	400.	1.48129
-1.49071	-0.471405	-13.	400.	0.417375
-0.993808	-0.471405	-13.	400.	0.208757
-0.496904	-0.471405	-13.	400.	0.000138064
0	-0.471405	-13.	400.	0
0.496904	-0.471405	-13.	400.	0.000138365
0.993808	-0.471405	-13.	400.	0.210113
1.49071	-0.471405	-13.	400.	0.420087
1.98762	-0.471405	-13.	400.	1.48613
2.48452	-0.471405	-13.	400.	2.55217
2.98142	-0.471405	-13.	400.	3.24655
3.47833	-0.471405	-13.	400.	3.94092
3.97523	-0.471405	-13.	400.	4.58011
4.47214	-0.471405	-13.	400.	5.21931
-4.47214	0	-13.	400.	5.39495
-3.97523	0	-13.	400.	4.88631
-3.47833	0	-13.	400.	4.37768
-2.98142	0	-13.	400.	4.03972
-2.48452	0	-13.	400.	3.70175
-1.98762	0	-13.	400.	2.90815
-1.49071	0	-13.	400.	2.11455
-0.993808	0	-13.	400.	1.05942
-0.496904	0	-13.	400.	0.00427711
0	0	-13.	400.	0
0.496904	0	-13.	400.	0.00428707
0.993808	0	-13.	400.	1.07202
1.49071	0	-13.	400.	2.13975
1.98762	0	-13.	400.	2.92705
2.48452	0	-13.	400.	3.71435
2.98142	0	-13.	400.	4.04121
3.47833	0	-13.	400.	4.36808
3.97523	0	-13.	400.	4.89147
4.47214	0	-13.	400.	5.41486
-4.47214	0.471405	-13.	400.	5.19841
-3.97523	0.471405	-13.	400.	4.55628
-3.47833	0.471405	-13.	400.	3.91416
-2.98142	0.471405	-13.	400.	3.19363
-2.48452	0.471405	-13.	400.	2.47309
-1.98762	0.471405	-13.	400.	1.43017
-1.49071	0.471405	-13.	400.	0.387248
-0.993808	0.471405	-13.	400.	0.193686
-0.496904	0.471405	-13.	400.	0.0001241
0	0.471405	-13.	400.	0
0.496904	0.471405	-13.	400.	0.000124522
0.993808	0.471405	-13.	400.	0.194947
1.49071	0.471405	-13.	400.	0.38977
1.98762	0.471405	-13.	400.	1.43441
2.48452	0.471405	-13.	400.	2.47905
2.98142	0.471405	-13.	400.	3.19629
3.47833	0.471405	-13.	400.	3.91352
3.97523	0.471405	-13.	400.	4.56095
4.47214	0.471405	-13.	400.	5.20838
-4.47214	0.942809	-13.	400.	3.25626
-3.97523	0.942809	-13.	400.	2.26895
-3.47833	0.942809	-13.	400.	1.28164
-2.98142	0.942809	-13.	400.	0.742755
-2.48452	0.942809	-13.	400.	0.203869
-1.98762	0.942809	-13.	400.	0.104435
-1.49071	0.942809	-13.	400.	0.00500087
-0.993808	0.942809	-13.	400.	0.00250088
-0.496904	0.942809	-13.	400.	8.98122e-7
0	0.942809	-13.	400.	0
0.496904	0.942809	-13.	400.	8.99655e-7
0.993808	0.942809	-13.	400.	0.00250536
1.49071	0.942809	-13.	400.	0.00500981
1.98762	0.942809	-13.	400.	0.104478
2.48452	0.942809	-13.	400.	0.203946
2.98142	0.942809	-13.	400.	0.744833
3.47833	0.942809	-13.	400.	1.28572
3.97523	0.942809	-13.	400.	2.27338
4.47214	0.942809	-13.	400.	3.26104
-4.47214	1.41421	-13.	400.	1.05609
-3.97523	1.41421	-13.	400.	0.631823
-3.47833	1.41421	-13.	400.	0.207555
-2.98142	1.41421	-13.	400.	0.112527
-2.48452	1.41421	-13.	400.	0.017498
-1.98762	1.41421	-13.	400.	0.00891029
-1.49071	1.41421	-13.	400.	0.000322624
-0.993808	1.41421	-13.	400.	0.000161382
-0.496904	1.41421	-13.	400.	1.41278e-7
0	1.41421	-13.	400.	0
0.496904	1.41421	-13.	400.	1.41164e-7
0.993808	1.41421	-13.	400.	0.000161131
1.49071	1.41421	-13.	400.	0.000322121
1.98762	1.41421	-13.	400.	0.00890642
2.48452	1.41421	-13.	400.	0.0174907
2.98142	1.41421	-13.	400.	0.113473
3.47833	1.41421	-13.	400.	0.209455
3.97523	1.41421	-13.	400.	0.630507
4.47214	1.41421	-13.	400.	1.05156
-4.47214	-1.41421	-10.1111	400.	1.06189
-3.97523	-1.41421	-10.1111	400.	0.636403
-3.47833	-1.41421	-10.1111	400.	0.210917
-2.98142	-1.41421	-10.1111	400.	0.114312
-2.48452	-1.41421	-10.1111	400.	0.017707
-1.98762	-1.41421	-10.1111	400.	0.00901719
-1.49071	-1.41421	-10.1111	400.	0.000327427
-0.993808	-1.41421	-10.1111	400.	0.000163784
-0.496904	-1.41421	-10.1111	400.	1.41709e-7
0	-1.41421	-10.1111	400.	0
0.496904	-1.41421	-10.1111	400.	1.41357e-7
0.993808	-1.41421	-10.1111	400.	0.000163146
