# CMS, Fig.7, 35.9fb^-1, 13TeV
# observed limits on sig (pp -> A) X BR (A -> bbbar)
# mA[GeV] | sig*BR[pb]
######## Number of Input lines:	61
50.0		954.3288031048132
55.0		789.4534864811023
60.0		409.6173606522017
65.0		304.65186769139024
70.0		261.52212947910476
75.0		258.4435072893682
80.0		229.1461431358741
85.0		286.0493306420607
90.0		303.5198352947575
95.0		309.60245308890336
100.0		249.6488975746154
105.0		189.91519520753232
110.0		169.21904794822126
115.0		188.12302420856108
120.0		215.53866416674532
125.0		203.3863334110537
130.0		206.19906830709704
135.0		216.79799804914336
140.0		226.3477648072593
145.0		176.8975269096236
150.0		167.51690291447588
155.0		132.87185111257054
160.0		121.75639900793774
165.0		98.81239583849761
170.0		88.54860942427727
175.0		78.20372085256886
180.0		181.48196029521463
185.0		161.39824941033757
190.0		115.98810531542196
195.0		123.92407897662814
200.0		118.62681803055443
205.0		113.08821992281538
210.0		107.48903507993023
215.0		112.26614292067818
220.0		117.54644160127394
225.0		122.05083140134931
230.0		136.1890875990202
235.0		147.6233739554357
240.0		158.08999410128683
245.0		170.42833161469937
250.0		199.88450573910822
255.0		193.10342237736685
260.0		219.4658556540229
265.0		213.99647715396173
270.0		195.7988155895006
275.0		182.1486928870931
280.0		180.28287650354693
285.0		167.6038060789943
290.0		141.27278141725526
295.0		158.79300676923694
300.0		142.6894490325007
305.0		156.53050833480128
310.0		162.60075119127984
315.0		172.0376799860141
320.0		172.0376799860141
325.0		171.10923168402553
330.0		163.17763047560945
335.0		175.31400719513056
340.0		172.318221765388
345.0		192.79558479698824
350.0		175.3440652429206
