#### log(omega_b) integral_value
-5.397940008672037 -0.999998528114939
-5.392932142806409 -0.999998511643854
-5.387924276940780 -0.999998494981750
-5.382916411075152 -0.999998478126413
-5.377908545209523 -0.999998461075601
-5.372900679343894 -0.999998443827048
-5.367892813478266 -0.999998426378461
-5.362884947612637 -0.999998408727519
-5.357877081747008 -0.999998390871877
-5.352869215881380 -0.999998372809160
-5.347861350015751 -0.999998354536968
-5.342853484150122 -0.999998336052871
-5.337845618284493 -0.999998317354411
-5.332837752418865 -0.999998298439102
-5.327829886553236 -0.999998279304431
-5.322822020687607 -0.999998259947854
-5.317814154821979 -0.999998240366796
-5.312806288956350 -0.999998220558655
-5.307798423090721 -0.999998200520797
-5.302790557225093 -0.999998180250559
-5.297782691359464 -0.999998159745245
-5.292774825493835 -0.999998139002131
-5.287766959628206 -0.999998118018457
-5.282759093762578 -0.999998096791436
-5.277751227896949 -0.999998075318243
-5.272743362031320 -0.999998053596026
-5.267735496165692 -0.999998031621896
-5.262727630300063 -0.999998009392932
-5.257719764434434 -0.999997986906179
-5.252711898568805 -0.999997964158647
-5.247704032703177 -0.999997941147312
-5.242696166837548 -0.999997917869117
-5.237688300971919 -0.999997894320964
-5.232680435106291 -0.999997870499725
-5.227672569240662 -0.999997846402233
-5.222664703375033 -0.999997822025284
-5.217656837509404 -0.999997797365637
-5.212648971643776 -0.999997772420015
-5.207641105778147 -0.999997747185100
-5.202633239912518 -0.999997721657540
-5.197625374046890 -0.999997695833939
-5.192617508181261 -0.999997669710865
-5.187609642315632 -0.999997643284846
-5.182601776450003 -0.999997616552369
-5.177593910584375 -0.999997589509879
-5.172586044718746 -0.999997562153782
-5.167578178853117 -0.999997534480442
-5.162570312987489 -0.999997506486179
-5.157562447121860 -0.999997478167273
-5.152554581256231 -0.999997449519959
-5.147546715390602 -0.999997420540429
-5.142538849524974 -0.999997391224829
-5.137530983659345 -0.999997361569264
-5.132523117793716 -0.999997331569792
-5.127515251928088 -0.999997301222424
-5.122507386062459 -0.999997270523127
-5.117499520196830 -0.999997239467819
-5.112491654331201 -0.999997208052373
-5.107483788465573 -0.999997176272612
-5.102475922599944 -0.999997144124311
-5.097468056734315 -0.999997111603199
-5.092460190868687 -0.999997078704951
-5.087452325003058 -0.999997045425195
-5.082444459137429 -0.999997011759506
-5.077436593271800 -0.999996977703410
-5.072428727406172 -0.999996943252380
-5.067420861540543 -0.999996908401837
-5.062412995674914 -0.999996873147147
-5.057405129809286 -0.999996837483625
-5.052397263943657 -0.999996801406530
-5.047389398078028 -0.999996764911067
-5.042381532212399 -0.999996727992384
-5.037373666346771 -0.999996690645575
-5.032365800481142 -0.999996652865675
-5.027357934615513 -0.999996614647661
-5.022350068749885 -0.999996575986456
-5.017342202884256 -0.999996536876919
-5.012334337018627 -0.999996497313852
-5.007326471152999 -0.999996457291996
-5.002318605287370 -0.999996416806033
-4.997310739421741 -0.999996375850579
-4.992302873556112 -0.999996334420193
-4.987295007690484 -0.999996292509366
-4.982287141824855 -0.999996250112529
-4.977279275959226 -0.999996207224045
-4.972271410093598 -0.999996163838216
-4.967263544227969 -0.999996119949273
-4.962255678362340 -0.999996075551384
-4.957247812496711 -0.999996030638647
-4.952239946631083 -0.999995985205094
-4.947232080765454 -0.999995939244684
-4.942224214899825 -0.999995892751311
-4.937216349034197 -0.999995845718793
-4.932208483168568 -0.999995798140880
-4.927200617302939 -0.999995750011249
-4.922192751437310 -0.999995701323503
-4.917184885571682 -0.999995652071170
-4.912177019706053 -0.999995602247705
-4.907169153840425 -0.999995551846485
-4.902161287974796 -0.999995500860813
-4.897153422109167 -0.999995449283911
-4.892145556243539 -0.999995397108925
-4.887137690377910 -0.999995344328921
-4.882129824512282 -0.999995290936885
-4.877121958646653 -0.999995236925719
-4.872114092781024 -0.999995182288246
-4.867106226915396 -0.999995127017205
-4.862098361049767 -0.999995071105249
-4.857090495184138 -0.999995014544950
-4.852082629318510 -0.999994957328788
-4.847074763452881 -0.999994899449161
-4.842066897587252 -0.999994840898377
-4.837059031721623 -0.999994781668654
