-4.47214	-2.73861	400.	14.0187
-4.00138	-2.73861	400.	14.1268
-3.53063	-2.73861	400.	14.204
-3.05988	-2.73861	400.	14.2303
-2.58913	-2.73861	400.	14.3182
-2.11838	-2.73861	400.	14.32
-1.64763	-2.73861	400.	14.2802
-1.17688	-2.73861	400.	14.269
-0.706127	-2.73861	400.	14.3417
-0.235376	-2.73861	400.	14.311
0.235376	-2.73861	400.	14.3553
0.706127	-2.73861	400.	14.2962
1.17688	-2.73861	400.	14.3066
1.64763	-2.73861	400.	14.3069
2.11838	-2.73861	400.	14.3503
2.58913	-2.73861	400.	14.2788
3.05988	-2.73861	400.	14.2202
3.53063	-2.73861	400.	14.1903
4.00138	-2.73861	400.	14.1239
4.47214	-2.73861	400.	14.0467
-4.47214	-2.59448	400.	14.6257
-4.00138	-2.59448	400.	14.8041
-3.53063	-2.59448	400.	14.8859
-3.05988	-2.59448	400.	14.9761
-2.58913	-2.59448	400.	15.0277
-2.11838	-2.59448	400.	15.03
-1.64763	-2.59448	400.	15.0259
-1.17688	-2.59448	400.	15.0554
-0.706127	-2.59448	400.	15.1095
-0.235376	-2.59448	400.	15.0355
0.235376	-2.59448	400.	15.0877
0.706127	-2.59448	400.	15.0283
1.17688	-2.59448	400.	15.0602
1.64763	-2.59448	400.	15.0626
2.11838	-2.59448	400.	15.0496
2.58913	-2.59448	400.	15.0353
3.05988	-2.59448	400.	14.9484
3.53063	-2.59448	400.	14.8823
4.00138	-2.59448	400.	14.7794
4.47214	-2.59448	400.	14.6632
-4.47214	-2.45034	400.	15.2327
-4.00138	-2.45034	400.	15.4814
-3.53063	-2.45034	400.	15.5678
-3.05988	-2.45034	400.	15.7219
-2.58913	-2.45034	400.	15.7373
-2.11838	-2.45034	400.	15.74
-1.64763	-2.45034	400.	15.7716
-1.17688	-2.45034	400.	15.8419
-0.706127	-2.45034	400.	15.8772
-0.235376	-2.45034	400.	15.76
0.235376	-2.45034	400.	15.8201
0.706127	-2.45034	400.	15.7604
1.17688	-2.45034	400.	15.8139
1.64763	-2.45034	400.	15.8183
2.11838	-2.45034	400.	15.749
2.58913	-2.45034	400.	15.7917
3.05988	-2.45034	400.	15.6765
3.53063	-2.45034	400.	15.5743
4.00138	-2.45034	400.	15.4348
4.47214	-2.45034	400.	15.2798
-4.47214	-2.3062	400.	16.073
-4.00138	-2.3062	400.	16.357
-3.53063	-2.3062	400.	16.5469
-3.05988	-2.3062	400.	16.6762
-2.58913	-2.3062	400.	16.7814
