-4.47214	-2.73861	400.	67.0256
-3.97523	-2.73861	400.	66.8942
-3.47833	-2.73861	400.	66.7629
-2.98142	-2.73861	400.	66.6985
-2.48452	-2.73861	400.	66.6341
-1.98762	-2.73861	400.	66.7295
-1.49071	-2.73861	400.	66.8249
-0.993808	-2.73861	400.	66.7894
-0.496904	-2.73861	400.	66.7539
0	-2.73861	400.	66.6701
0.496904	-2.73861	400.	66.5863
0.993808	-2.73861	400.	66.6644
1.49071	-2.73861	400.	66.7426
1.98762	-2.73861	400.	66.7665
2.48452	-2.73861	400.	66.7904
2.98142	-2.73861	400.	66.6991
3.47833	-2.73861	400.	66.6078
3.97523	-2.73861	400.	66.826
4.47214	-2.73861	400.	67.0442
-4.47214	-2.43432	400.	55.3921
-3.97523	-2.43432	400.	55.3283
-3.47833	-2.43432	400.	55.2646
-2.98142	-2.43432	400.	55.2247
-2.48452	-2.43432	400.	55.1848
-1.98762	-2.43432	400.	55.2807
-1.49071	-2.43432	400.	55.3767
-0.993808	-2.43432	400.	55.3028
-0.496904	-2.43432	400.	55.2289
0	-2.43432	400.	55.1497
0.496904	-2.43432	400.	55.0705
0.993808	-2.43432	400.	55.0997
1.49071	-2.43432	400.	55.1289
1.98762	-2.43432	400.	55.1656
2.48452	-2.43432	400.	55.2023
2.98142	-2.43432	400.	55.1884
3.47833	-2.43432	400.	55.1745
3.97523	-2.43432	400.	55.3477
4.47214	-2.43432	400.	55.5209
-4.47214	-2.13003	400.	43.7586
-3.97523	-2.13003	400.	43.7624
-3.47833	-2.13003	400.	43.7663
-2.98142	-2.13003	400.	43.7509
-2.48452	-2.13003	400.	43.7355
-1.98762	-2.13003	400.	43.832
-1.49071	-2.13003	400.	43.9285
-0.993808	-2.13003	400.	43.8162
-0.496904	-2.13003	400.	43.704
0	-2.13003	400.	43.6293
0.496904	-2.13003	400.	43.5547
0.993808	-2.13003	400.	43.535
1.49071	-2.13003	400.	43.5153
1.98762	-2.13003	400.	43.5647
2.48452	-2.13003	400.	43.6142
2.98142	-2.13003	400.	43.6777
3.47833	-2.13003	400.	43.7412
3.97523	-2.13003	400.	43.8694
4.47214	-2.13003	400.	43.9976
-4.47214	-1.82574	400.	36.5151
-3.97523	-1.82574	400.	36.4427
-3.47833	-1.82574	400.	36.3703
-2.98142	-1.82574	400.	36.358
-2.48452	-1.82574	400.	36.3458
-1.98762	-1.82574	400.	36.3664
-1.49071	-1.82574	400.	36.3871
-0.993808	-1.82574	400.	36.3223
-0.496904	-1.82574	400.	36.2576
0	-1.82574	400.	36.2245
0.496904	-1.82574	400.	36.1914
0.993808	-1.82574	400.	36.1779
1.49071	-1.82574	400.	36.1644
1.98762	-1.82574	400.	36.1885
2.48452	-1.82574	400.	36.2127
2.98142	-1.82574	400.	36.2649
3.47833	-1.82574	400.	36.3171
3.97523	-1.82574	400.	36.4516
4.47214	-1.82574	400.	36.5861
-4.47214	-1.52145	400.	29.2716
-3.97523	-1.52145	400.	29.1229
-3.47833	-1.52145	400.	28.9743
-2.98142	-1.52145	400.	28.9652
-2.48452	-1.52145	400.	28.9561
-1.98762	-1.52145	400.	28.9009
-1.49071	-1.52145	400.	28.8457
-0.993808	-1.52145	400.	28.8284
-0.496904	-1.52145	400.	28.8111
0	-1.52145	400.	28.8197
0.496904	-1.52145	400.	28.8282
0.993808	-1.52145	400.	28.8208
1.49071	-1.52145	400.	28.8135
1.98762	-1.52145	400.	28.8123
2.48452	-1.52145	400.	28.8112
2.98142	-1.52145	400.	28.8521
3.47833	-1.52145	400.	28.893
3.97523	-1.52145	400.	29.0338
4.47214	-1.52145	400.	29.1745
-4.47214	-1.21716	400.	26.3613
-3.97523	-1.21716	400.	26.2365
-3.47833	-1.21716	400.	26.1116
-2.98142	-1.21716	400.	26.0628
-2.48452	-1.21716	400.	26.014
-1.98762	-1.21716	400.	25.9978
-1.49071	-1.21716	400.	25.9816
-0.993808	-1.21716	400.	25.9623
-0.496904	-1.21716	400.	25.9429
0	-1.21716	400.	25.9489
0.496904	-1.21716	400.	25.955
0.993808	-1.21716	400.	25.9491
1.49071	-1.21716	400.	25.9433
1.98762	-1.21716	400.	25.9615
2.48452	-1.21716	400.	25.9797
2.98142	-1.21716	400.	26.024
3.47833	-1.21716	400.	26.0684
3.97523	-1.21716	400.	26.2068
4.47214	-1.21716	400.	26.3453
-4.47214	-0.912871	400.	23.4511
-3.97523	-0.912871	400.	23.35
-3.47833	-0.912871	400.	23.2489
-2.98142	-0.912871	400.	23.1604
-2.48452	-0.912871	400.	23.0719
-1.98762	-0.912871	400.	23.0948
-1.49071	-0.912871	400.	23.1176
-0.993808	-0.912871	400.	23.0961
-0.496904	-0.912871	400.	23.0746
0	-0.912871	400.	23.0782
0.496904	-0.912871	400.	23.0819
0.993808	-0.912871	400.	23.0775
1.49071	-0.912871	400.	23.073
1.98762	-0.912871	400.	23.1106
2.48452	-0.912871	400.	23.1483
2.98142	-0.912871	400.	23.196
3.47833	-0.912871	400.	23.2437
3.97523	-0.912871	400.	23.3798
4.47214	-0.912871	400.	23.516
-4.47214	-0.608581	400.	22.9524
-3.97523	-0.608581	400.	22.8277
-3.47833	-0.608581	400.	22.7029
-2.98142	-0.608581	400.	22.6402
-2.48452	-0.608581	400.	22.5774
-1.98762	-0.608581	400.	22.5965
-1.49071	-0.608581	400.	22.6157
-0.993808	-0.608581	400.	22.6094
-0.496904	-0.608581	400.	22.6031
0	-0.608581	400.	22.6119
0.496904	-0.608581	400.	22.6208
0.993808	-0.608581	400.	22.6146
1.49071	-0.608581	400.	22.6083
1.98762	-0.608581	400.	22.6283
2.48452	-0.608581	400.	22.6484
2.98142	-0.608581	400.	22.6982
3.47833	-0.608581	400.	22.748
3.97523	-0.608581	400.	22.8901
4.47214	-0.608581	400.	23.0323
-4.47214	-0.30429	400.	22.4538
-3.97523	-0.30429	400.	22.3054
-3.47833	-0.30429	400.	22.157
-2.98142	-0.30429	400.	22.1199
-2.48452	-0.30429	400.	22.0829
-1.98762	-0.30429	400.	22.0983
-1.49071	-0.30429	400.	22.1138
-0.993808	-0.30429	400.	22.1227
-0.496904	-0.30429	400.	22.1316
0	-0.30429	400.	22.1456
0.496904	-0.30429	400.	22.1597
0.993808	-0.30429	400.	22.1516
1.49071	-0.30429	400.	22.1436
1.98762	-0.30429	400.	22.146
2.48452	-0.30429	400.	22.1485
2.98142	-0.30429	400.	22.2004
3.47833	-0.30429	400.	22.2523
3.97523	-0.30429	400.	22.4004
