-4.47214	-1.41421	-13.	400.	5.11262
-3.97523	-1.41421	-13.	400.	3.07626
-3.47833	-1.41421	-13.	400.	1.0399
-2.98142	-1.41421	-13.	400.	0.564168
-2.48452	-1.41421	-13.	400.	0.0884338
-1.98762	-1.41421	-13.	400.	0.0450332
-1.49071	-1.41421	-13.	400.	0.00163265
-0.993808	-1.41421	-13.	400.	0.000816667
-0.496904	-1.41421	-13.	400.	6.91489e-7
0	-1.41421	-13.	400.	0
0.496904	-1.41421	-13.	400.	6.90894e-7
0.993808	-1.41421	-13.	400.	0.000815154
1.49071	-1.41421	-13.	400.	0.00162962
1.98762	-1.41421	-13.	400.	0.0449797
2.48452	-1.41421	-13.	400.	0.0883297
2.98142	-1.41421	-13.	400.	0.565542
3.47833	-1.41421	-13.	400.	1.04275
3.97523	-1.41421	-13.	400.	3.08216
4.47214	-1.41421	-13.	400.	5.12158
-4.47214	-0.942809	-13.	400.	16.7901
-3.97523	-0.942809	-13.	400.	11.8664
-3.47833	-0.942809	-13.	400.	6.9428
-2.98142	-0.942809	-13.	400.	4.03811
-2.48452	-0.942809	-13.	400.	1.13341
-1.98762	-0.942809	-13.	400.	0.580774
-1.49071	-0.942809	-13.	400.	0.0281377
-0.993808	-0.942809	-13.	400.	0.0140713
-0.496904	-0.942809	-13.	400.	5.01453e-6
0	-0.942809	-13.	400.	0
0.496904	-0.942809	-13.	400.	5.02276e-6
0.993808	-0.942809	-13.	400.	0.0140967
1.49071	-0.942809	-13.	400.	0.0281885
1.98762	-0.942809	-13.	400.	0.582283
2.48452	-0.942809	-13.	400.	1.13638
2.98142	-0.942809	-13.	400.	4.03733
3.47833	-0.942809	-13.	400.	6.93828
3.97523	-0.942809	-13.	400.	11.839
4.47214	-0.942809	-13.	400.	16.7398
-4.47214	-0.471405	-13.	400.	27.1468
-3.97523	-0.471405	-13.	400.	24.3153
-3.47833	-0.471405	-13.	400.	21.4838
-2.98142	-0.471405	-13.	400.	17.8354
-2.48452	-0.471405	-13.	400.	14.187
