# Charged Higgs production cross section
# from p p - > t~ H+ b processes
# calculated with MadGraph5
# dimensions: log(mHp), log(tanbeta)
#1.0 -1.0 
#0.1 0.1
#31 31
# log(mHp/GeV), log(tanbeta/GeV), log(sigma/pb)
1.0	-1.0	2.7017
1.0	-0.9	2.5282
1.0	-0.8	2.4081
1.0	-0.7	2.3281
1.0	-0.6	2.2702
1.0	-0.5	2.2248
1.0	-0.4	2.1838
1.0	-0.3	2.1400
1.0	-0.2	2.0865
1.0	-0.1	2.0235
1.0	0.0	1.9390
1.0	0.1	1.8333
1.0	0.2	1.7058
1.0	0.3	1.5627
1.0	0.4	1.4029
1.0	0.5	1.2404
1.0	0.6	1.0898
1.0	0.7	0.9777
1.0	0.8	0.9385
1.0	0.9	0.9867
1.0	1.0	1.1064
1.0	1.1	1.2587
1.0	1.2	1.4217
1.0	1.3	1.5785
1.0	1.4	1.7216
1.0	1.5	1.8460
1.0	1.6	1.9500
1.0	1.7	2.0322
1.0	1.8	2.0947
1.0	1.9	2.1452
1.0	2.0	2.1874
1.1	-1.0	2.6872
1.1	-0.9	2.5222
1.1	-0.8	2.4051
1.1	-0.7	2.3261
1.1	-0.6	2.2692
1.1	-0.5	2.2237
1.1	-0.4	2.1836
1.1	-0.3	2.1385
1.1	-0.2	2.0886
1.1	-0.1	2.0219
1.1	0.0	1.9382
1.1	0.1	1.8328
1.1	0.2	1.7056
1.1	0.3	1.5603
1.1	0.4	1.4020
1.1	0.5	1.2390
1.1	0.6	1.0886
1.1	0.7	0.9766
1.1	0.8	0.9372
1.1	0.9	0.9866
1.1	1.0	1.1032
1.1	1.1	1.2566
1.1	1.2	1.4197
1.1	1.3	1.5763
1.1	1.4	1.7192
1.1	1.5	1.8452
1.1	1.6	1.9480
1.1	1.7	2.0278
1.1	1.8	2.0938
1.1	1.9	2.1440
1.1	2.0	2.1882
1.2	-1.0	2.6738
1.2	-0.9	2.5104
1.2	-0.8	2.4020
1.2	-0.7	2.3239
1.2	-0.6	2.2659
1.2	-0.5	2.2224
1.2	-0.4	2.1795
1.2	-0.3	2.1371
1.2	-0.2	2.0867
1.2	-0.1	2.0206
1.2	0.0	1.9369
1.2	0.1	1.8309
1.2	0.2	1.7028
1.2	0.3	1.5586
1.2	0.4	1.3989
1.2	0.5	1.2364
1.2	0.6	1.0863
1.2	0.7	0.9740
1.2	0.8	0.9339
1.2	0.9	0.9833
1.2	1.0	1.1001
1.2	1.1	1.2529
1.2	1.2	1.4163
1.2	1.3	1.5735
1.2	1.4	1.7185
1.2	1.5	1.8431
1.2	1.6	1.9462
1.2	1.7	2.0289
1.2	1.8	2.0926
1.2	1.9	2.1433
1.2	2.0	2.1853
1.3	-1.0	2.6528
1.3	-0.9	2.4992
1.3	-0.8	2.3944
1.3	-0.7	2.3201
1.3	-0.6	2.2643
1.3	-0.5	2.2206
1.3	-0.4	2.1796
1.3	-0.3	2.1377
1.3	-0.2	2.0846
1.3	-0.1	2.0191
1.3	0.0	1.9345
1.3	0.1	1.8268
1.3	0.2	1.6999
1.3	0.3	1.5549
1.3	0.4	1.3950
1.3	0.5	1.2316
1.3	0.6	1.0806
1.3	0.7	0.9676
1.3	0.8	0.9303
1.3	0.9	0.9784
1.3	1.0	1.0958
1.3	1.1	1.2514
1.3	1.2	1.4123
1.3	1.3	1.5714
1.3	1.4	1.7160
1.3	1.5	1.8402
1.3	1.6	1.9443
1.3	1.7	2.0261
1.3	1.8	2.0902
1.3	1.9	2.1418
1.3	2.0	2.1836
1.4	-1.0	2.6278
1.4	-0.9	2.4825
1.4	-0.8	2.3851
1.4	-0.7	2.3144
1.4	-0.6	2.2603
1.4	-0.5	2.2153
1.4	-0.4	2.1775
1.4	-0.3	2.1353
1.4	-0.2	2.0820
1.4	-0.1	2.0171
1.4	0.0	1.9304
1.4	0.1	1.8240
1.4	0.2	1.6936
1.4	0.3	1.5476
1.4	0.4	1.3875
1.4	0.5	1.2239
1.4	0.6	1.0729
1.4	0.7	0.9608
1.4	0.8	0.9204
1.4	0.9	0.9701
1.4	1.0	1.0880
1.4	1.1	1.2428
1.4	1.2	1.4069
1.4	1.3	1.5646
1.4	1.4	1.7091
1.4	1.5	1.8349
1.4	1.6	1.9411
1.4	1.7	2.0236
1.4	1.8	2.0887
1.4	1.9	2.1387
1.4	2.0	2.1813
1.5	-1.0	2.5971
1.5	-0.9	2.4637
1.5	-0.8	2.3706
1.5	-0.7	2.3037
1.5	-0.6	2.2537
1.5	-0.5	2.2109
1.5	-0.4	2.1721
1.5	-0.3	2.1299
1.5	-0.2	2.0763
1.5	-0.1	2.0097
1.5	0.0	1.9232
1.5	0.1	1.8164
1.5	0.2	1.6844
1.5	0.3	1.5376
1.5	0.4	1.3765
1.5	0.5	1.2125
1.5	0.6	1.0600
1.5	0.7	0.9484
1.5	0.8	0.9089
1.5	0.9	0.9568
1.5	1.0	1.0756
1.5	1.1	1.2312
1.5	1.2	1.3960
1.5	1.3	1.5541
1.5	1.4	1.7003
1.5	1.5	1.8283
1.5	1.6	1.9350
1.5	1.7	2.0186
1.5	1.8	2.0825
1.5	1.9	2.1354
1.5	2.0	2.1779
1.6	-1.0	2.5549
1.6	-0.9	2.4376
1.6	-0.8	2.3539
1.6	-0.7	2.2922
1.6	-0.6	2.2457
1.6	-0.5	2.2058
1.6	-0.4	2.1663
1.6	-0.3	2.1218
1.6	-0.2	2.0693
1.6	-0.1	2.0024
1.6	0.0	1.9126
1.6	0.1	1.8022
1.6	0.2	1.6717
1.6	0.3	1.5212
1.6	0.4	1.3582
1.6	0.5	1.1940
1.6	0.6	1.0419
1.6	0.7	0.9284
1.6	0.8	0.8876
1.6	0.9	0.9378
1.6	1.0	1.0574
1.6	1.1	1.2123
1.6	1.2	1.3775
1.6	1.3	1.5403
1.6	1.4	1.6871
1.6	1.5	1.8176
1.6	1.6	1.9219
1.6	1.7	2.0104
1.6	1.8	2.0765
1.6	1.9	2.1273
1.6	2.0	2.1707
1.7	-1.0	2.5112
1.7	-0.9	2.4068
1.7	-0.8	2.3341
1.7	-0.7	2.2762
1.7	-0.6	2.2321
1.7	-0.5	2.1955
1.7	-0.4	2.1562
1.7	-0.3	2.1129
1.7	-0.2	2.0604
1.7	-0.1	1.9867
1.7	0.0	1.8954
1.7	0.1	1.7819
1.7	0.2	1.6462
1.7	0.3	1.4941
1.7	0.4	1.3304
1.7	0.5	1.1627
1.7	0.6	1.0108
1.7	0.7	0.8966
1.7	0.8	0.8564
1.7	0.9	0.9050
1.7	1.0	1.0254
1.7	1.1	1.1828
1.7	1.2	1.3487
1.7	1.3	1.5125
1.7	1.4	1.6632
1.7	1.5	1.7954
1.7	1.6	1.9053
1.7	1.7	1.9968
1.7	1.8	2.0672
1.7	1.9	2.1182
1.7	2.0	2.1620
1.8	-1.0	2.4632
1.8	-0.9	2.3738
1.8	-0.8	2.3076
1.8	-0.7	2.2568
1.8	-0.6	2.2176
1.8	-0.5	2.1840
1.8	-0.4	2.1453
1.8	-0.3	2.0993
1.8	-0.2	2.0404
1.8	-0.1	1.9632
1.8	0.0	1.8671
1.8	0.1	1.7451
1.8	0.2	1.6063
1.8	0.3	1.4493
1.8	0.4	1.2825
1.8	0.5	1.1124
1.8	0.6	0.9579
1.8	0.7	0.8425
1.8	0.8	0.8015
1.8	0.9	0.8521
1.8	1.0	0.9734
1.8	1.1	1.1318
1.8	1.2	1.2995
1.8	1.3	1.4677
1.8	1.4	1.6228
1.8	1.5	1.7608
1.8	1.6	1.8772
1.8	1.7	1.9734
1.8	1.8	2.0471
1.8	1.9	2.1032
1.8	2.0	2.1498
1.9	-1.0	2.4166
1.9	-0.9	2.3374
1.9	-0.8	2.2790
1.9	-0.7	2.2363
1.9	-0.6	2.2004
1.9	-0.5	2.1622
1.9	-0.4	2.1238
1.9	-0.3	2.0712
1.9	-0.2	2.0061
1.9	-0.1	1.9195
1.9	0.0	1.8111
1.9	0.1	1.6826
1.9	0.2	1.5324
1.9	0.3	1.3694
1.9	0.4	1.1963
1.9	0.5	1.0247
1.9	0.6	0.8650
1.9	0.7	0.7480
1.9	0.8	0.7081
1.9	0.9	0.7586
1.9	1.0	0.8819
1.9	1.1	1.0422
1.9	1.2	1.2152
1.9	1.3	1.3877
1.9	1.4	1.5499
1.9	1.5	1.6965
1.9	1.6	1.8238
1.9	1.7	1.9312
1.9	1.8	2.0139
1.9	1.9	2.0787
1.9	2.0	2.1278
2.0	-1.0	2.3712
2.0	-0.9	2.3013
2.0	-0.8	2.2522
2.0	-0.7	2.2100
2.0	-0.6	2.1734
2.0	-0.5	2.1316
2.0	-0.4	2.0824
2.0	-0.3	2.0170
2.0	-0.2	1.9331
2.0	-0.1	1.8281
2.0	0.0	1.6998
2.0	0.1	1.5524
2.0	0.2	1.3892
2.0	0.3	1.2143
2.0	0.4	1.0339
2.0	0.5	0.8564
2.0	0.6	0.6931
2.0	0.7	0.5741
2.0	0.8	0.5302
2.0	0.9	0.5831
2.0	1.0	0.7103
2.0	1.1	0.8747
2.0	1.2	1.0541
2.0	1.3	1.2348
2.0	1.4	1.4082
2.0	1.5	1.5684
2.0	1.6	1.7152
2.0	1.7	1.8408
2.0	1.8	1.9436
2.0	1.9	2.0244
2.0	2.0	2.0871
2.1	-1.0	2.3417
2.1	-0.9	2.2721
2.1	-0.8	2.2160
2.1	-0.7	2.1648
2.1	-0.6	2.1082
2.1	-0.5	2.0382
2.1	-0.4	1.9535
2.1	-0.3	1.8487
2.1	-0.2	1.7216
2.1	-0.1	1.5763
2.1	0.0	1.4128
2.1	0.1	1.2377
2.1	0.2	1.0541
2.1	0.3	0.8639
2.1	0.4	0.6722
2.1	0.5	0.4836
2.1	0.6	0.3132
2.1	0.7	0.1864
2.1	0.8	0.1423
2.1	0.9	0.1980
2.1	1.0	0.3294
2.1	1.1	0.5049
2.1	1.2	0.6933
2.1	1.3	0.8856
2.1	1.4	1.0745
2.1	1.5	1.2574
2.1	1.6	1.4314
2.1	1.7	1.5923
2.1	1.8	1.7377
2.1	1.9	1.8618
2.1	2.0	1.9630
2.2	-1.0	1.9823
2.2	-0.9	1.7845
2.2	-0.8	1.5869
2.2	-0.7	1.3890
2.2	-0.6	1.1899
2.2	-0.5	0.9894
2.2	-0.4	0.7920
2.2	-0.3	0.5909
2.2	-0.2	0.3923
2.2	-0.1	0.1914
2.2	0.0	-0.0101
2.2	0.1	-0.2129
2.2	0.2	-0.4137
2.2	0.3	-0.6144
2.2	0.4	-0.8134
2.2	0.5	-1.0047
2.2	0.6	-1.1779
2.2	0.7	-1.3027
2.2	0.8	-1.3458
2.2	0.9	-1.2919
2.2	1.0	-1.1568
2.2	1.1	-0.9829
2.2	1.2	-0.7901
2.2	1.3	-0.5911
2.2	1.4	-0.3911
2.2	1.5	-0.1913
2.2	1.6	0.0122
2.2	1.7	0.2131
2.2	1.8	0.4111
2.2	1.9	0.6122
2.2	2.0	0.8120
2.3	-1.0	1.5915
2.3	-0.9	1.3910
2.3	-0.8	1.1916
2.3	-0.7	0.9893
2.3	-0.6	0.7925
2.3	-0.5	0.5902
2.3	-0.4	0.3922
2.3	-0.3	0.1911
2.3	-0.2	-0.0086
2.3	-0.1	-0.2083
2.3	0.0	-0.4079
2.3	0.1	-0.6066
2.3	0.2	-0.8039
2.3	0.3	-1.0020
2.3	0.4	-1.1917
2.3	0.5	-1.3699
2.3	0.6	-1.5270
2.3	0.7	-1.6374
