-4.47214	-1.41421	-13.	400.	5.52676e-6
-2.98142	-1.41421	-13.	400.	6.00686e-6
-1.49071	-1.41421	-13.	400.	7.67681e-6
0	-1.41421	-13.	400.	0.0000332853
1.49071	-1.41421	-13.	400.	7.16989e-6
2.98142	-1.41421	-13.	400.	4.43024e-6
4.47214	-1.41421	-13.	400.	3.25262e-6
-4.47214	0	-13.	400.	0.000318769
-2.98142	0	-13.	400.	0.00605617
-1.49071	0	-13.	400.	0.784034
0	0	-13.	400.	11.0204
1.49071	0	-13.	400.	0.754827
2.98142	0	-13.	400.	0.00501268
4.47214	0	-13.	400.	0.000212012
-4.47214	1.41421	-13.	400.	0.000336417
-2.98142	1.41421	-13.	400.	0.000597552
-1.49071	1.41421	-13.	400.	0.000693668
0	1.41421	-13.	400.	0.000721019
1.49071	1.41421	-13.	400.	0.00067724
2.98142	1.41421	-13.	400.	0.000543097
4.47214	1.41421	-13.	400.	0.000273598
-4.47214	-1.41421	-8.66667	400.	3.18019e-6
-2.98142	-1.41421	-8.66667	400.	3.24545e-6
-1.49071	-1.41421	-8.66667	400.	3.71505e-6
0	-1.41421	-8.66667	400.	0.0000309265
1.49071	-1.41421	-8.66667	400.	3.5945e-6
2.98142	-1.41421	-8.66667	400.	2.91866e-6
4.47214	-1.41421	-8.66667	400.	2.68585e-6
-4.47214	0	-8.66667	400.	0.0000851907
-2.98142	0	-8.66667	400.	0.00135139
-1.49071	0	-8.66667	400.	0.216537
0	0	-8.66667	400.	11.0301
1.49071	0	-8.66667	400.	0.202724
2.98142	0	-8.66667	400.	0.00101177
4.47214	0	-8.66667	400.	0.0000491823
-4.47214	1.41421	-8.66667	400.	0.000160994
-2.98142	1.41421	-8.66667	400.	0.00027692
-1.49071	1.41421	-8.66667	400.	0.000317971
0	1.41421	-8.66667	400.	0.000344454
1.49071	1.41421	-8.66667	400.	0.000309415
2.98142	1.41421	-8.66667	400.	0.000247852
4.47214	1.41421	-8.66667	400.	0.000126828
-4.47214	-1.41421	-4.33333	400.	5.72245e-6
-2.98142	-1.41421	-4.33333	400.	7.90396e-6
-1.49071	-1.41421	-4.33333	400.	9.04781e-6
0	-1.41421	-4.33333	400.	0.0000369797
1.49071	-1.41421	-4.33333	400.	9.35689e-6
2.98142	-1.41421	-4.33333	400.	8.82666e-6
4.47214	-1.41421	-4.33333	400.	6.98616e-6
-4.47214	0	-4.33333	400.	0.0000143399
-2.98142	0	-4.33333	400.	0.000122696
-1.49071	0	-4.33333	400.	0.0177792
0	0	-4.33333	400.	11.0198
1.49071	0	-4.33333	400.	0.0153762
2.98142	0	-4.33333	400.	0.0000739897
4.47214	0	-4.33333	400.	7.20362e-6
-4.47214	1.41421	-4.33333	400.	0.0000669308
-2.98142	1.41421	-4.33333	400.	0.00010915
-1.49071	1.41421	-4.33333	400.	0.000123195
0	1.41421	-4.33333	400.	0.000150338
1.49071	1.41421	-4.33333	400.	0.000119194
2.98142	1.41421	-4.33333	400.	0.0000958309
4.47214	1.41421	-4.33333	400.	0.0000507224
-4.47214	-1.41421	-1.e-9	400.	0.0000174195
-2.98142	-1.41421	-1.e-9	400.	0.0000299569
-1.49071	-1.41421	-1.e-9	400.	0.000036568
0	-1.41421	-1.e-9	400.	0.0000376922
1.49071	-1.41421	-1.e-9	400.	0.000037936
2.98142	-1.41421	-1.e-9	400.	0.0000347252
4.47214	-1.41421	-1.e-9	400.	0.0000233164
-4.47214	0	-1.e-9	400.	2.5859e-6
-2.98142	0	-1.e-9	400.	2.59285e-6
-1.49071	0	-1.e-9	400.	2.5829e-6
0	0	-1.e-9	400.	2.54303e-9
1.49071	0	-1.e-9	400.	2.58147e-6
2.98142	0	-1.e-9	400.	2.59134e-6
4.47214	0	-1.e-9	400.	2.59236e-6
-4.47214	1.41421	-1.e-9	400.	0.000023374
-2.98142	1.41421	-1.e-9	400.	0.0000346224
-1.49071	1.41421	-1.e-9	400.	0.0000380421
0	1.41421	-1.e-9	400.	0.0000377475
1.49071	1.41421	-1.e-9	400.	0.0000365826
2.98142	1.41421	-1.e-9	400.	0.0000299735
4.47214	1.41421	-1.e-9	400.	0.0000173405
-4.47214	-1.41421	4.33333	400.	0.000050585
-2.98142	-1.41421	4.33333	400.	0.0000958876
-1.49071	-1.41421	4.33333	400.	0.000119065
0	-1.41421	4.33333	400.	0.000150116
1.49071	-1.41421	4.33333	400.	0.000123189
2.98142	-1.41421	4.33333	400.	0.000108979
4.47214	-1.41421	4.33333	400.	0.0000669069
-4.47214	0	4.33333	400.	7.17257e-6
-2.98142	0	4.33333	400.	0.0000739784
-1.49071	0	4.33333	400.	0.0153649
0	0	4.33333	400.	11.024
1.49071	0	4.33333	400.	0.0177072
2.98142	0	4.33333	400.	0.000123017
4.47214	0	4.33333	400.	0.0000143559
-4.47214	1.41421	4.33333	400.	7.00449e-6
-2.98142	1.41421	4.33333	400.	8.80021e-6
-1.49071	1.41421	4.33333	400.	9.34185e-6
0	1.41421	4.33333	400.	0.0000370104
1.49071	1.41421	4.33333	400.	9.01014e-6
2.98142	1.41421	4.33333	400.	7.90389e-6
4.47214	1.41421	4.33333	400.	5.71498e-6
-4.47214	-1.41421	8.66667	400.	0.000126174
-2.98142	-1.41421	8.66667	400.	0.000247988
-1.49071	-1.41421	8.66667	400.	0.000309389
0	-1.41421	8.66667	400.	0.000344904
1.49071	-1.41421	8.66667	400.	0.000317351
2.98142	-1.41421	8.66667	400.	0.000275917
4.47214	-1.41421	8.66667	400.	0.000161395
-4.47214	0	8.66667	400.	0.0000491891
-2.98142	0	8.66667	400.	0.0010158
-1.49071	0	8.66667	400.	0.202041
0	0	8.66667	400.	11.0107
1.49071	0	8.66667	400.	0.215958
2.98142	0	8.66667	400.	0.00135112
4.47214	0	8.66667	400.	0.0000850585
-4.47214	1.41421	8.66667	400.	2.69499e-6
-2.98142	1.41421	8.66667	400.	2.91781e-6
-1.49071	1.41421	8.66667	400.	3.59137e-6
0	1.41421	8.66667	400.	0.0000308641
1.49071	1.41421	8.66667	400.	3.7159e-6
2.98142	1.41421	8.66667	400.	3.23676e-6
4.47214	1.41421	8.66667	400.	3.19272e-6
-4.47214	-1.41421	13.	400.	0.000272583
-2.98142	-1.41421	13.	400.	0.000543707
-1.49071	-1.41421	13.	400.	0.000678503
0	-1.41421	13.	400.	0.00071958
1.49071	-1.41421	13.	400.	0.000694675
2.98142	-1.41421	13.	400.	0.000596416
4.47214	-1.41421	13.	400.	0.00033688
-4.47214	0	13.	400.	0.000212515
-2.98142	0	13.	400.	0.00498798
-1.49071	0	13.	400.	0.754597
0	0	13.	400.	11.0174
1.49071	0	13.	400.	0.782683
2.98142	0	13.	400.	0.00604664
4.47214	0	13.	400.	0.000318827
-4.47214	1.41421	13.	400.	3.25354e-6
-2.98142	1.41421	13.	400.	4.40682e-6
-1.49071	1.41421	13.	400.	7.15361e-6
0	1.41421	13.	400.	0.0000332443
1.49071	1.41421	13.	400.	7.66521e-6
2.98142	1.41421	13.	400.	5.97248e-6
4.47214	1.41421	13.	400.	5.53079e-6
-4.47214	-1.41421	-13.	500.	2.96458e-6
-2.98142	-1.41421	-13.	500.	3.20549e-6
-1.49071	-1.41421	-13.	500.	4.09326e-6
0	-1.41421	-13.	500.	0.0000184459
1.49071	-1.41421	-13.	500.	3.82576e-6
2.98142	-1.41421	-13.	500.	2.37475e-6
4.47214	-1.41421	-13.	500.	1.75864e-6
-4.47214	0	-13.	500.	0.000169246
-2.98142	0	-13.	500.	0.00320753
-1.49071	0	-13.	500.	0.41735
0	0	-13.	500.	6.15225
1.49071	0	-13.	500.	0.401722
2.98142	0	-13.	500.	0.00265375
4.47214	0	-13.	500.	0.00011257
-4.47214	1.41421	-13.	500.	0.000175108
-2.98142	1.41421	-13.	500.	0.000310583
-1.49071	1.41421	-13.	500.	0.000360461
0	1.41421	-13.	500.	0.000375718
1.49071	1.41421	-13.	500.	0.000351933
2.98142	1.41421	-13.	500.	0.000282316
4.47214	1.41421	-13.	500.	0.000142469
-4.47214	-1.41421	-8.66667	500.	1.73519e-6
-2.98142	-1.41421	-8.66667	500.	1.76267e-6
-1.49071	-1.41421	-8.66667	500.	2.00924e-6
0	-1.41421	-8.66667	500.	0.0000172171
1.49071	-1.41421	-8.66667	500.	1.94375e-6
2.98142	-1.41421	-8.66667	500.	1.5846e-6
4.47214	-1.41421	-8.66667	500.	1.46172e-6
-4.47214	0	-8.66667	500.	0.0000453838
-2.98142	0	-8.66667	500.	0.000716249
-1.49071	0	-8.66667	500.	0.114893
0	0	-8.66667	500.	6.15854
1.49071	0	-8.66667	500.	0.107546
2.98142	0	-8.66667	500.	0.00053611
4.47214	0	-8.66667	500.	0.0000262302
-4.47214	1.41421	-8.66667	500.	0.0000838709
-2.98142	1.41421	-8.66667	500.	0.000144019
-1.49071	1.41421	-8.66667	500.	0.000165316
0	1.41421	-8.66667	500.	0.000180146
1.49071	1.41421	-8.66667	500.	0.000160873
2.98142	1.41421	-8.66667	500.	0.000128931
4.47214	1.41421	-8.66667	500.	0.0000661246
-4.47214	-1.41421	-4.33333	500.	3.06426e-6
-2.98142	-1.41421	-4.33333	500.	4.19281e-6
-1.49071	-1.41421	-4.33333	500.	4.78405e-6
0	-1.41421	-4.33333	500.	0.0000203692
1.49071	-1.41421	-4.33333	500.	4.94348e-6
2.98142	-1.41421	-4.33333	500.	4.66625e-6
4.47214	-1.41421	-4.33333	500.	3.70946e-6
-4.47214	0	-4.33333	500.	7.72732e-6
-2.98142	0	-4.33333	500.	0.0000652932
-1.49071	0	-4.33333	500.	0.00941587
0	0	-4.33333	500.	6.15182
1.49071	0	-4.33333	500.	0.00814187
2.98142	0	-4.33333	500.	0.0000393942
4.47214	0	-4.33333	500.	3.90951e-6
-4.47214	1.41421	-4.33333	500.	0.0000349335
-2.98142	1.41421	-4.33333	500.	0.0000568398
-1.49071	1.41421	-4.33333	500.	0.0000641253
0	1.41421	-4.33333	500.	0.0000793018
1.49071	1.41421	-4.33333	500.	0.0000620492
2.98142	1.41421	-4.33333	500.	0.0000499274
4.47214	1.41421	-4.33333	500.	0.0000265177
-4.47214	-1.41421	-1.e-9	500.	9.16861e-6
-2.98142	-1.41421	-1.e-9	500.	0.0000156741
-1.49071	-1.41421	-1.e-9	500.	0.0000191034
0	-1.41421	-1.e-9	500.	0.0000196865
1.49071	-1.41421	-1.e-9	500.	0.0000198124
2.98142	-1.41421	-1.e-9	500.	0.0000181456
4.47214	-1.41421	-1.e-9	500.	0.0000122245
-4.47214	0	-1.e-9	500.	1.43836e-6
-2.98142	0	-1.e-9	500.	1.44197e-6
-1.49071	0	-1.e-9	500.	1.4373e-6
0	0	-1.e-9	500.	1.41965e-9
