#### log(omega_a) log(omega_b) integral_value
-5.39794 -5.39794 -5.21492
-5.39794 -5.35774 -5.19914
-5.39794 -5.31753 -5.18263
-5.39794 -5.27733 -5.16538
-5.39794 -5.23713 -5.14738
-5.39794 -5.19692 -5.12863
-5.39794 -5.15672 -5.10912
-5.39794 -5.11651 -5.08884
-5.39794 -5.07631 -5.06778
-5.39794 -5.03611 -5.04595
-5.39794 -4.9959 -5.02335
-5.39794 -4.9557 -4.99997
-5.39794 -4.9155 -4.97582
-5.39794 -4.87529 -4.95089
-5.39794 -4.83509 -4.92521
-5.39794 -4.79488 -4.89877
-5.39794 -4.75468 -4.87158
-5.39794 -4.71448 -4.84366
-5.39794 -4.67427 -4.815
-5.39794 -4.63407 -4.78563
-5.39794 -4.59387 -4.75556
-5.39794 -4.55366 -4.7248
-5.39794 -4.51346 -4.69336
-5.39794 -4.47325 -4.66127
-5.39794 -4.43305 -4.62853
-5.39794 -4.39285 -4.59517
-5.39794 -4.35264 -4.56121
-5.39794 -4.31244 -4.52665
-5.39794 -4.27224 -4.49153
-5.39794 -4.23203 -4.45585
-5.39794 -4.19183 -4.41964
-5.39794 -4.15162 -4.38292
-5.39794 -4.11142 -4.34571
-5.39794 -4.07122 -4.30802
-5.39794 -4.03101 -4.26988
-5.39794 -3.99081 -4.2313
-5.39794 -3.95061 -4.1923
-5.39794 -3.9104 -4.15291
-5.39794 -3.8702 -4.11313
-5.39794 -3.83 -4.073
-5.39794 -3.78979 -4.03251
-5.39794 -3.74959 -3.99171
-5.39794 -3.70938 -3.95059
-5.39794 -3.66918 -3.90917
-5.39794 -3.62898 -3.86748
-5.39794 -3.58877 -3.82553
-5.39794 -3.54857 -3.78333
-5.39794 -3.50837 -3.7409
-5.39794 -3.46816 -3.69825
-5.39794 -3.42796 -3.6554
-5.39794 -3.38775 -3.61236
-5.39794 -3.34755 -3.56913
-5.39794 -3.30735 -3.52575
-5.39794 -3.26714 -3.4822
-5.39794 -3.22694 -3.43852
-5.39794 -3.18674 -3.39471
-5.39794 -3.14653 -3.35078
-5.39794 -3.10633 -3.30673
-5.39794 -3.06612 -3.26259
-5.39794 -3.02592 -3.21836
-5.39794 -2.98572 -3.17406
-5.39794 -2.94551 -3.12968
-5.39794 -2.90531 -3.08524
-5.39794 -2.86511 -3.04075
-5.39794 -2.8249 -2.99622
-5.39794 -2.7847 -2.95165
-5.39794 -2.7445 -2.90706
-5.39794 -2.70429 -2.86245
-5.39794 -2.66409 -2.81783
-5.39794 -2.62388 -2.77322
-5.39794 -2.58368 -2.72861
-5.39794 -2.54348 -2.68402
-5.39794 -2.50327 -2.63945
-5.39794 -2.46307 -2.59492
-5.39794 -2.42287 -2.55042
-5.39794 -2.38266 -2.50598
-5.39794 -2.34246 -2.4616
-5.39794 -2.30225 -2.41728
-5.39794 -2.26205 -2.37304
-5.39794 -2.22185 -2.32889
-5.39794 -2.18164 -2.28483
-5.39794 -2.14144 -2.24088
-5.39794 -2.10124 -2.19704
-5.39794 -2.06103 -2.15333
-5.39794 -2.02083 -2.10975
-5.39794 -1.98062 -2.06632
-5.39794 -1.94042 -2.02305
-5.39794 -1.90022 -1.97994
-5.39794 -1.86001 -1.93701
-5.39794 -1.81981 -1.89428
-5.39794 -1.77961 -1.85175
-5.39794 -1.7394 -1.80943
-5.39794 -1.6992 -1.76735
-5.39794 -1.65899 -1.72551
-5.39794 -1.61879 -1.68392
-5.39794 -1.57859 -1.64261
-5.39794 -1.53838 -1.60158
-5.39794 -1.49818 -1.56085
-5.39794 -1.45798 -1.52044
-5.39794 -1.41777 -1.48035
-5.39794 -1.37757 -1.44061
-5.39794 -1.33737 -1.40123
-5.39794 -1.29716 -1.36223
-5.39794 -1.25696 -1.32362
-5.39794 -1.21675 -1.28542
-5.39794 -1.17655 -1.24765
-5.39794 -1.13635 -1.21031
-5.39794 -1.09614 -1.17343
-5.39794 -1.05594 -1.13703
-5.39794 -1.01574 -1.10112
-5.39794 -0.975532 -1.06571
-5.39794 -0.935328 -1.03082
-5.39794 -0.895124 -0.996473
-5.39794 -0.854921 -0.962675
-5.39794 -0.814717 -0.929442
-5.39794 -0.774513 -0.89679
-5.39794 -0.73431 -0.864732
-5.39794 -0.694106 -0.833281
-5.39794 -0.653902 -0.802449
-5.39794 -0.613698 -0.772248
-5.39794 -0.573495 -0.742688
-5.39794 -0.533291 -0.713781
-5.39794 -0.493087 -0.685534
-5.39794 -0.452884 -0.657957
-5.39794 -0.41268 -0.631056
-5.39794 -0.372476 -0.604837
-5.39794 -0.332273 -0.579307
-5.39794 -0.292069 -0.554469
-5.39794 -0.251865 -0.530325
-5.39794 -0.211661 -0.506878
-5.39794 -0.171458 -0.484129
-5.39794 -0.131254 -0.462077
-5.39794 -0.0910502 -0.440721
-5.39794 -0.0508465 -0.420058
-5.39794 -0.0106428 -0.400084
-5.39794 0.0295609 -0.380795
-5.39794 0.0697646 -0.362184
-5.39794 0.109968 -0.344244
-5.39794 0.150172 -0.326968
-5.39794 0.190376 -0.310347
-5.39794 0.230579 -0.294371
-5.39794 0.270783 -0.279028
-5.39794 0.310987 -0.264309
-5.39794 0.351191 -0.2502
-5.39794 0.391394 -0.236689
-5.39794 0.431598 -0.223762
-5.39794 0.471802 -0.211404
-5.39794 0.512005 -0.199603
-5.39794 0.552209 -0.188342
-5.39794 0.592413 -0.177606
-5.39794 0.632617 -0.16738
-5.39794 0.67282 -0.157648
-5.39794 0.713024 -0.148394
-5.39794 0.753228 -0.139601
-5.39794 0.793431 -0.131254
