# 2304.12627, eq. 6 (following hep-ph/9511342, hep-ph/0503173)
# decay rate of H+ -> A W*, after computing integral in the formula
# 12 < mA < mH+ - 3
# fixed PDG2024 values: {mW, Gamma_W} = {80.3692, 2.085}
# mH+ [GeV] | mA [GeV] | Gamma(H+ -> A W*) [GeV]
40    12    5.850665236718427e-6
40    13    5.21364026010841e-6
40    14    4.603591469900175e-6
40    15    4.026413546303164e-6
40    16    3.486700976983553e-6
40    17    2.987814731161175e-6
40    18    2.531962251559765e-6
40    19    2.120288024613912e-6
40    20    1.7529724031185485e-6
40    21    1.4293366592482231e-6
40    22    1.1479524691161635e-6
40    23    9.067541904404577e-7
40    24    7.031524071842338e-7
40    25    5.3414728837433e-7
40    26    3.96440351253521e-7
40    27    2.865432361185657e-7
40    28    2.008820960400309e-7
40    29    1.3589618253884717e-7
40    30    8.81291700591035e-8
40    31    5.431170939619339e-8
40    32    3.143363447420847e-8
40    33    1.680416891792342e-8
40    34    8.09838819141875e-9
40    35    3.388091417685788e-9
40    36    1.1551227489591442e-9
40    37    2.850559618870347e-10
41    12    6.8600803004298666e-6
41    13    6.145274612723386e-6
41    14    5.4576664857526715e-6
41    15    4.8039056358214975e-6
41    16    4.189277233061921e-6
41    17    3.6177662893208894e-6
41    18    3.0921357419260573e-6
41    19    2.6140154475799123e-6
41    20    2.1839997431261895e-6
41    21    1.8017515587109439e-6
41    22    1.466111310706017e-6
41    23    1.1752089791393334e-6
41    24    9.265779004249717e-7
41    25    7.172688923229922e-7
41    26    5.439633822545976e-7
41    27    4.03084238396417e-7
41    28    2.9090300904523235e-7
41    29    2.03642264105174e-7
41    30    1.37571704577644e-7
41    31    8.909666406802445e-8
41    32    5.483757158409795e-8
41    33    3.1698878399931906e-8
41    34    1.6925873722822644e-8
41    35    8.14772501769631e-9
41    36    3.404978821116605e-9
41    37    1.1596467391623865e-9
41    38    2.8587868181068653e-10
42    12    8.003912364437861e-6
42    13    7.204677769040755e-6
42    14    6.432678231351261e-6
42    15    5.6953613571603264e-6
42    16    4.998744563930627e-6
42    17    4.347477456880777e-6
42    18    3.744918256725151e-6
42    19    3.1932214363093653e-6
42    20    2.6934341970712183e-6
42    21    2.2455997689985427e-6
42    22    1.8488657798099736e-6
42    23    1.501596132193235e-6
42    24    1.2014849679440797e-6
42    25    9.456713961948685e-7
42    26    7.308537278018143e-7
42    27    5.534019963358792e-7
42    28    4.0946756209971984e-7
42    29    2.9508859273302237e-7
42    30    2.0629019612237252e-7
42    31    1.391779483006915e-7
42    32    9.002351469441829e-8
42    33    5.534100627061456e-8
42    34    3.1952645522748174e-8
42    35    1.7042239376420533e-8
42    36    8.194868699357763e-9
42    37    3.4211059827251166e-9
42    38    1.1639645761252903e-9
42    39    2.8666346933026e-10
43    12    9.29556244211347e-6
43    13    8.404845894567182e-6
43    14    7.541207098701689e-6
43    15    6.712935742026141e-6
43    16    5.926824064046268e-6
43    17    5.188227522576568e-6
43    18    4.501139846691023e-6
43    19    3.8682795673277255e-6
43    20    3.2911856219892237e-6
43    21    2.7703200079735685e-6
43    22    2.305175740478018e-6
43    23    1.8943885811722564e-6
43    24    1.5358511564567753e-6
43    25    1.2268281946112012e-6
43    26    9.640716863289743e-7
43    27    7.439348208734478e-7
43    28    5.624835748465682e-7
43    29    4.156048367017499e-7
43    30    2.99109940119563e-7
43    31    2.0883245533200394e-7
43    32    1.4071905170762864e-7
43    33    9.091219738961522e-8
43    34    5.5823404272222016e-8
43    35    3.219565954927584e-8
43    36    1.7153607845536025e-8
43    37    8.239961756256895e-9
43    38    3.4365229790399267e-9
43    39    1.168090010110741e-9
43    40    2.874128819375323e-10
44    12    0.000010749438930780951
44    13    9.75975592306001e-6
44    14    8.796787884356041e-6
44    15    7.869712303211176e-6
44    16    6.986139993234741e-6
44    17    6.152174380986824e-6
44    18    5.372485496245065e-6
44    19    4.65039567935171e-6
44    20    3.98797456103978e-6
44    21    3.3861412724723186e-6
44    22    2.844772146214395e-6
44    23    2.362812393920944e-6
44    24    1.9383904139803684e-6
44    25    1.568933503266557e-6
44    26    1.2512838325768002e-6
44    27    9.81813602055012e-7
44    28    7.565383255241316e-7
44    29    5.712272071911039e-7
44    30    4.2150957111521893e-7
44    31    3.0297628831645967e-7
44    32    2.1127511749815238e-7
44    33    1.4219883672411722e-7
44    34    9.176499379762054e-8
44    35    5.6286045121203026e-8
44    36    3.242858518662381e-8
44    37    1.726029272135585e-8
44    38    8.283134724849593e-9
44    39    3.4512756370551234e-9
44    40    1.1720356293702163e-9
44    41    2.8812927742116287e-10
45    12    0.00001238102517195103
45    13    0.000011284430432037342
45    14    0.000010213972009581719
45    15    9.179762636371424e-6
45    16    8.190276801522632e-6
45    17    7.252409025333333e-6
45    18    6.371547130528414e-6
45    19    5.55165744266582e-6
45    20    4.795379425432807e-6
45    21    4.1041276870322054e-6
45    22    3.478199616552286e-6
45    23    2.916887151210827e-6
45    24    2.41859135578177e-6
45    25    1.980938627792504e-6
45    26    1.6008974371650093e-6
45    27    1.274894573451496e-6
45    28    9.989299149593412e-7
45    29    7.686887550997577e-7
45    30    5.796507256093431e-7
45    31    4.271943474182162e-7
45    32    3.0669621812206174e-7
45    33    2.1362381339611611e-7
45    34    1.436208377757856e-7
45    35    9.258400981638754e-8
45    36    5.673010769050331e-8
45    37    3.265203378664299e-8
45    38    1.736258197263716e-8
45    39    8.324507254398367e-9
45    40    3.465405873551748e-9
45    41    1.1758129103543694e-9
45    42    2.8881477057599384e-10
46    12    0.000014206952678405111
