##################
# arXiv 1409.6212 (VH), 1503.05066 (ttH)
##################
# Name Definition weights mu -err_mu +err_mu
# weights are given as |ggH fraction, ttH fraction, VBF fraction, VH fraction|
##################
CATEGORIES ggH ttH VBF VH
MEASUREMENT VH_0l |0. 0. 0. 1.| -0.35 -0.52 0.55
MEASUREMENT VH_1l |0. 0. 0. 1.| 1.17 -0.6 0.66
MEASUREMENT VH_2l |0. 0. 0. 1.| 0.94 -0.79 0.88
MEASUREMENT ttH |0. 1. 0. 0.| 1.5 -1.1 1.1
##################
