##################
# arXiv:2103.06956
# 03/2021
# Luminosity 137 
##################
# Name Definition weights mu -err_mu +err_mu
# weights are given as |ggH fraction, ttH fraction, VBF fraction, VH fraction|
##################
CATEGORIES ggH13 ttH13 VBF13 VH13
MEASUREMENT ggH |1. 0. 0. 0.| 1.07 -0.11 0.12
MEASUREMENT VBF |0. 0. 1. 0.| 1.04 -0.31 0.34
MEASUREMENT ttH |0. 1. 0. 0.| 1.35 -0.28 0.34
MEASUREMENT VH |0. 0. 0. 1.| 1.34 -0.33 0.36
##################
